,,,,,
Type,ROM,RAM,Battery,RTC,Title
MBC2,128,-,Yes,-,velious_ii_-_fukushuu_no_jashin_(j)
MBC1,128,-,-,-,versus_hero_-_kakutou_ou_heno_michi_(j)
ROM,32,-,-,-,vex_block_(sachen)_[!]
RUMBLE,1024,-,-,-,vigilante_8_(u)_[c][!]
MBC5,1024,-,-,-,vip_(e)_(m5)_[c][!]
MBC1,128,-,-,-,virtual_wars_(j)
MBC1,256,8,Yes,-,vitamina_oukoku_monogatari_(j)
ROM,32,-,-,-,volley_fire_(j)
MBC5,1024,-,-,-,v-rally_-_championship_edition_(e)_(m4)_[c][!]
MBC5,1024,-,-,-,v-rally_-_championship_edition_(j)_[c][!]
MBC5,1024,-,-,-,v-rally_-_championship_edition_(u)_(m3)_[c][!]
MBC1,256,-,-,-,v-rally_-_championship_edition_(u)_(m3)_[m][!]
MBC1,64,-,-,-,vs_battler_(j)
MBC5,4096,8,Yes,-,vs_lemmings_(j)_[c][!]
MBC5,1024,-,-,-,wacky_races_(e)_(m6)_[c][!]
MBC5,1024,-,-,-,wacky_races_(u)_(m3)_[c][!]
MBC5,2048,-,-,-,walt_disney_world_quest_-_magical_racing_tour_(u)_[c][!]
MBC1,128,-,-,-,wapiko_no_waku_waku_stamp_ralley!_-_kingyo_chuuihou!_(j)
MBC5,1024,8,Yes,-,warau_inu_no_bouken_-_silly_go_lucky!_(j)_[c][!]
MBC1,256,-,-,-,wario_blast_featuring_bomberman!_(u)_[s][!]
MBC1,512,8,Yes,-,wario_land_-_super_mario_land_3_(jue)_[!]
MBC5,2048,32,Yes,-,wario_land_3_(ju)_(m2)_[c][!]
MBC5,2048,32,Yes,-,wario_land_ii_(j)_[c][!]
MBC5,2048,32,Yes,-,wario_land_ii_(j)_[c][f1]
MBC5,2048,32,Yes,-,wario_land_ii_(u)_[c][!]
MBC5,2048,32,Yes,-,wario_land_ii_(u)_[c][f1]
MBC5,2048,32,Yes,-,wario_land_ii_(u)_[c][f2]
MBC3,1024,32,Yes,-,wario_land_ii_(ue)_[s][!]
MBC5,2048,32,Yes,-,warlocked_(u)_[c][!]
MBC1,64,-,-,-,warrior_(j)_[!]
MBC5,1024,8,Yes,-,warriors_of_might_and_magic_(u)_(m3)_[c][!]
MBC1,256,-,-,-,water_world_(e)_[!]
MBC2,128,-,Yes,-,wave_race_(ue)_[!]
MBC1,256,-,-,-,wayne's_world_(u)
MBC1,128,-,-,-,wcw_main_event_(u)_[!]
MBC5,1024,-,-,-,wcw_mayhem_(u)_[c][!]
MBC1,256,-,-,-,wedding_peach_-_jamapii_panic_(j)_[s][!]
MBC1,256,-,-,-,welcome_nakayoshi_park_(j)_[!]
MBC5,2048,-,-,-,wendy_-_der_traum_von_arizona_(g)_[c]
MBC5,1024,-,-,-,wendy_-_every_witch_way_(u)_[c][!]
MBC1,128,-,-,-,we're_back!_-_a_dinosaur's_story_(u)_[!]
MBC5,1024,-,-,-,wetrix_gb_(e)_[c][!]
MBC5,1024,-,-,-,wetrix_gb_(j)_[c][!]
MBC1,128,-,-,-,wheel_of_fortune_(g)_[!]
MBC1,128,-,-,-,wheel_of_fortune_(u)_[!]
MBC1,128,-,-,-,who_framed_roger_rabbit_(u)_[!]
MBC5,1024,-,-,-,who_wants_to_be_a_millionaire_-_2nd_edition_(u)_[c][!]
MBC1,64,-,-,-,wild_snake_(u)_[s]
MBC5,1024,-,-,-,"wild_thornberrys,_the_-_rambler_(u)_[c][!]"
MBC5,1024,-,-,-,wings_of_fury_(e)_(m3)_[c][!]
MBC5,1024,-,-,-,wings_of_fury_(u)_[c][!]
MBC2,128,-,Yes,-,winner's_horse_(j)_[!]
MBC5,2048,8,Yes,-,winnie_the_pooh_-_adventures_in_the_100_acre_wood_(e)_(m7)_[c][!]
MBC5,2048,8,Yes,-,winnie_the_pooh_-_adventures_in_the_100_acre_wood_(u)_[c][!]
MBC1,128,-,-,-,winter_gold_(u)
MBC5,1024,8,Yes,-,wizardry_empire_(j)_(v1.0)_[c][!]
MBC5,1024,8,Yes,-,wizardry_empire_(j)_(v1.1)_[c][!]
MBC5,1024,8,Yes,-,wizardry_empire_i_-_fukkatsu_no_tsue_(j)_[c][!]
MBC1,256,8,Yes,-,wizardry_gaiden_1_-_suffering_of_the_queen_(j)_[!]
MBC1,256,8,Yes,-,wizardry_gaiden_2_-_curse_of_the_ancient_emperor_(j)_[!]
MBC1,512,32,Yes,-,wizardry_gaiden_3_-_scripture_of_the_dark_(j)_[!]
MBC5,1024,32,Yes,-,wizardry_i_-_proving_grounds_of_the_mad_overlord_(j)_[c][!]
MBC5,1024,32,Yes,-,wizardry_ii_-_legacy_of_llylgamyn_(j)_[c][!]
MBC5,1024,32,Yes,-,wizardry_iii_-_knights_of_diamonds_(j)_[c][!]
MBC1,64,-,-,-,wizards_&_warriors_chapter_x_-_the_fortress_of_fear_(e)_[!]
MBC5,1024,-,-,-,woody_woodpecker_(e)_(m5)_[c][!]
MBC5,1024,-,-,-,woody_woodpecker_(u)_[c][!]
MBC5,1024,8,Yes,-,woody_woodpecker_no_go!_go!_racing_(j)_[c][!]
MBC5,1024,8,Yes,-,woody_woodpecker_racing_(u)_[c][!]
MBC1,128,-,-,-,wordtris_(u)_[!]
MBC1,64,-,-,-,wordzap_(u)
MBC1,512,32,Yes,-,work_master_2_demo_v1.9_(unl)_[c]
MBC5,512,32,Yes,-,work_master_2_demo_v1.99_(unl)_[c]
MBC1,128,-,-,-,world_beach_volleyball_1991_gb_cup_(j)
ROM,32,-,-,-,world_bowling_(j)
ROM,32,-,-,-,world_bowling_(u)
MBC1,128,-,-,-,world_circuit_series_(u)
MBC1,128,-,-,-,world_cup_(j)_[!]
MBC1,512,-,-,-,world_cup_'98_(e)_[s][!]
MBC1,128,-,-,-,world_cup_striker_(j)
MBC1,256,8,Yes,-,world_cup_usa_'94_(j)_(m8)
MBC1,256,8,Yes,-,world_cup_usa_'94_(ue)_(m8)_[!]
MBC5,1024,-,-,-,world_destruction_league_-_thunder_tanks_(u)_(m3)_[c][!]
MBC1,512,-,-,-,world_heroes_2_jet_(u)_[s][!]
MBC1,128,-,-,-,world_ice_hockey_(j)
MBC1,512,8,Yes,-,world_soccer_gb_(j)_[s]
MBC5,2048,8,Yes,-,world_soccer_gb_2000_(j)_[c][!]
MBC5,1024,8,Yes,-,world_soccer_gb2_(j)_[c][!]
MBC1,64,-,-,-,worm_visitor_(sachen_4-in-1_vol._5)_(unl)_[!]
MBC1,256,-,-,-,worms_(u)_[!]
MBC5,1024,-,-,-,worms_armageddon_(e)_(m6)_[c][!]
MBC5,1024,-,-,-,worms_armageddon_(u)_(m3)_[c][!]
MBC5,1024,-,-,-,wwf_attitude_(u)_[c][!]
MBC5,1024,-,-,-,wwf_attitude_(u)_[c][f1]
MBC5,1024,-,-,-,wwf_betrayal_(u)_[c][!]
MBC1,128,-,-,-,wwf_king_of_the_ring_(j)
MBC1,128,-,-,-,wwf_king_of_the_ring_(u)_[!]
MBC1,256,-,-,-,wwf_raw_(u)
MBC1,128,-,-,-,wwf_superstars_(j)
MBC1,128,-,-,-,wwf_superstars_(ue)_[!]
MBC1,128,-,-,-,wwf_superstars_2_(j)
MBC1,128,-,-,-,wwf_superstars_2_(ue)_[!]
MBC1,256,-,-,-,wwf_warzone_(u)
MBC5,1024,-,-,-,wwf_wrestlemania_2000_(u)_[c][!]
MBC2,256,-,Yes,-,x_-_xekkusu_(j)_[!]
MBC5,1024,8,Yes,-,xena_-_warrior_princess_(u)_(m6)_[c][!]
MBC1,128,-,-,-,xenon_2_-_megablast_(j)
MBC1,128,-,-,-,xenon_2_-_megablast_(u)
MBC5,4096,8,Yes,-,xin_tiao_hui_yi_(unl)_[c][!]
MBC5,1024,-,-,-,x-men_-_mutant_academy_(j)_[c][!]
MBC5,1024,-,-,-,x-men_-_mutant_academy_(u)_[c][!]
MBC5,1024,-,-,-,x-men_-_mutant_wars_(u)_[c][!]
MBC5,1024,-,-,-,x-men_-_wolverine's_rage_(u)_[c][!]
MBC5,4096,8,Yes,-,xtreme_sports_(u)_[c][!]
MBC5,1024,8,Yes,-,xtreme_wheels_(e)_[c][!]
MBC5,1024,8,Yes,-,xtreme_wheels_(u)_[c][!]
MBC1,128,-,-,-,"xvii_olympic_winter_games,_the_-_lillehammer_1994_(u)"
MBC1,256,-,-,-,yaiba_(j)_[!]
MBC1,512,-,-,-,yaka_sekaishi_(j)
MBC5,2048,8,Yes,-,yakouchuu_(j)_[c][!]
ROM,32,-,-,-,yakyuuman_(j)
MBC1,512,-,-,-,yamakawa_nihon_(j)
MBC1,64,-,-,-,yannick_noah_tennis_(f)
MBC5,1024,-,-,-,yars'_revenge_-_the_quotile_ultimatum_(u)_[c][!]
ROM,32,-,-,-,yie_ar_kung_fu_(v1.1)_(unl)
MBC5,1024,-,-,-,yoda_stories_(u)_[c][!]
MBC5,1024,-,-,-,yogi_bear_-_great_balloon_blast_(u)_[c][!]
MBC1,128,-,-,-,yogi_bear_in_yogi_bear's_goldrush_(e)_[!]
MBC1,128,-,-,-,yogi_bear_in_yogi_bear's_goldrush_(u)_[!]
MBC1,256,-,-,-,yojijukugo_288_(j)
MBC1,256,-,-,-,yoku_tsukawareru_eiken_2_kyuu_level_no_kaiwa_hyougen_333_(j)
MBC5,2048,8,Yes,-,yongzhe_dou_elong_1_&_2_(unl)_[c]
MBC1,64,-,-,-,yoshi_(u)_[!]
MBC1,128,-,-,-,yoshi_no_cookie_(j)
MBC1,512,-,-,-,yoshi_no_panepon_(j)_[s]
MBC1,64,-,-,-,yoshi_no_tamago_(j)
MBC1,128,-,-,-,yoshi's_cookie_(u)_[!]
MBC5,4096,8,Yes,-,yu-gi-oh!_dark_duel_stories_(u)_[c][!]
MBC1,1024,8,Yes,-,yu-gi-oh!_duel_monsters_(j)_[s]
MBC5,4096,8,Yes,-,yu-gi-oh!_duel_monsters_4_-_saikyou_kettousha_senki_-_jounouchi_deck_(j)_[c][!]
MBC5,4096,8,Yes,-,yu-gi-oh!_duel_monsters_4_-_saikyou_kettousha_senki_-_kaiba_deck_(j)_[c][!]
MBC5,4096,8,Yes,-,yu-gi-oh!_duel_monsters_4_-_saikyou_kettousha_senki_-_yuugi_deck_(j)_[c][!]
MBC5,4096,8,Yes,-,yu-gi-oh!_duel_monsters_ii_-_yamikai_kettouki_(j)_[c][!]
MBC5,4096,8,Yes,-,yu-gi-oh!_duel_monsters_iii_-_sanseisenshin_kourin_(j)_[c][!]
MBC5,1024,32,Yes,-,yu-gi-oh!_monster_capsule_gb_(j)_[c][!]
MBC1,256,-,-,-,yuu_yuu_hakusho_(j)
MBC1,256,-,-,-,yuu_yuu_hakusho_-_ankoku_bujutsu_kai_(j)
MBC1,256,-,-,-,yuu_yuu_hakusho_-_makai_no_tobira_(j)
MBC1,256,-,-,-,yuu_yuu_hakusho_-_makai_touitsu_(j)_[s]
HUC1,512,32,Yes,-,z_-_the_miracle_of_the_zone_(j)_[s]
MBC1,256,-,-,-,z_kai_-_chuga_kueitango_1132_translator_(j)
MBC1,256,-,-,-,z_kai_-_eigo_kobun_285_translator_(j)
MBC1,256,-,-,-,z_kai_-_etan_1500_translator_(j)
MBC1,256,-,-,-,z_kai_-_jukugo_1017_translator_(j)
MBC1,256,-,-,-,z_kai_-_kyukyoku_no_kobun_tango_(j)
MBC1,256,-,-,-,z_kai_-_kyukyoku_no_kobun_tango_(j)_[a1]
MBC1,1024,-,-,-,zankurou_musouken_(j)_[s][!]
MBC1,128,-,-,-,zas_(j)
RUMBLE,1024,-,-,-,zebco_fishing!_(u)_[c][!]
MBC5,1024,32,Yes,-,zelda_nightmare's_illusion_beta2_(zelda_dx_hack)_[c]
MBC5,1024,8,Yes,-,zelda_no_densetsu_-_fushigi_no_kinomi_-_daichi_no_shou_(j)_[c][!]
MBC5,1024,8,Yes,-,zelda_no_densetsu_-_fushigi_no_kinomi_-_jikuu_no_shou_(j)_[c][!]
MBC1,512,8,Yes,-,zelda_no_densetsu_-_yume_no_miru_shima_(j)_(v1.0)
MBC1,512,8,Yes,-,zelda_no_densetsu_-_yume_no_miru_shima_(j)_(v1.1)
MBC5,1024,32,Yes,-,zelda_no_densetsu_-_yume_no_miru_shima_dx_(j)_(v1.0)_[c][!]
MBC5,1024,32,Yes,-,zelda_no_densetsu_-_yume_no_miru_shima_dx_(j)_(v1.1)_[c][!]
MBC5,2048,-,-,-,zelda_shi_kong_zhi_zhang_(encrypted)_(unl)_[c]
MBC1,128,-,-,-,zen_-_intergalactic_ninja_(e)
MBC1,128,-,-,-,zen_-_intergalactic_ninja_(u)
MBC1,256,-,-,-,zen-nippon_pro_wrestling_jet_(j)_[s]
MBC1,128,8,Yes,-,zerd_no_densetsu_(j)
MBC1,512,8,Yes,-,zerd_no_densetsu_2_-_xerd!!_gishin_no_ryouiki_(j)
MBC1,64,-,-,-,zettai_muteki_raijinou_(j)
MBC5,1024,8,Yes,-,zidane_football_generation_(e)_(m5)_[c][!]
MBC1,64,-,-,-,zipball_(sachen_4-in-1_vol._9)_(unl)_[!]
MBC5,1024,-,-,-,zoboomafoo_-_playtime_in_zobooland_(u)_[c][!]
MBC5,2048,32,Yes,-,zoids_-_jashin_fukkatsu!_genobreaker_hen_(j)_[c][!]
MBC5,2048,8,Yes,-,zoids_-_shirogane_no_juukishin_liger_zero_(j)_[c][!]
MBC1,64,-,-,-,zoids_densetsu_(j)
MBC5,2048,32,Yes,-,zok_zok_heroes_(j)_[c][!]
ROM,32,-,-,-,zoo_block_(sachen)_[!]
MBC1,128,-,-,-,zool_(e)_[!]
MBC1,128,-,-,-,zool_(u)_[!]
MBC1,64,-,-,-,zoop_(j)
MBC1,64,-,-,-,zoop_(u)_[!]
MBC3,1024,32,Yes,-,zopharmon_blue_(zophar's_domain_3rd_bday_pokemon_blue_hack)_[c]
MBC3,1024,32,Yes,-,zopharmon_red_(zophar's_domain_3rd_bday_pokemon_red_hack)_[c]
